Date,Price,Open,High,Low
7/24/2012,1576,1574,1581.9,1574
7/25/2012,1608,1583.7,1603.9,1583.3
7/26/2012,1615,1614.9,1614.9,1614.1
7/27/2012,1617.9,1613.4,1613.4,1613.4
7/28/2012,1619.7,1622.9,1625.8,1613.1
7/29/2012,1619.7,1622.9,1625.8,1613.1
7/30/2012,1619.7,1622.9,1625.8,1613.1
7/31/2012,1610.5,1621.1,1627.5,1610
8/1/2012,1603.7,1613.4,1617.6,1592
8/2/2012,1587.4,1600,1615,1583.1
8/3/2012,1606,1589.3,1605.7,1585.1
8/4/2012,1612.9,1604.7,1614.1,1603.2
8/5/2012,1612.9,1604.7,1614.1,1603.2
8/6/2012,1612.9,1604.7,1614.1,1603.2
8/7/2012,1609.7,1610.8,1615.7,1609
8/8/2012,1612.9,1610.2,1614.8,1603
8/9/2012,1617.1,1612.8,1617.1,1610.1
8/10/2012,1619.7,1615.8,1624.1,1605
8/11/2012,1609.6,1622,1623.7,1607.3
8/12/2012,1609.6,1622,1623.7,1607.3
8/13/2012,1609.6,1622,1623.7,1607.3
8/14/2012,1599.4,1612.8,1615.6,1591.2
8/15/2012,1603.7,1593.8,1604.6,1592
8/16/2012,1616.1,1600.2,1615.7,1600.2
8/17/2012,1616.3,1617.8,1617.8,1611.4
8/18/2012,1620.1,1614,1621.4,1611.6
8/19/2012,1620.1,1614,1621.4,1611.6
8/20/2012,1620.1,1614,1621.4,1611.6
8/21/2012,1639.9,1620,1639,1620
8/22/2012,1637.4,1638.4,1653.1,1635
8/23/2012,1669.6,1659.9,1672.7,1658
8/24/2012,1669.8,1665.8,1669.6,1662.2
8/25/2012,1672.4,1674.9,1675.4,1663.9
